	456829.933657	5059659.013617	5329.487793	184.766678	18602706944.000000
	456829.933657	5059634.004754	5304.479004	184.766678	18602708992.000000
	456829.933657	5059608.995890	5279.470215	184.766678	18602708992.000000
	456829.933657	5059583.987027	5254.461426	184.766678	18602708992.000000
	456854.941462	5059558.978164	5219.094238	184.766678	18602719232.000000
	456854.941462	5059533.969300	5194.085449	184.766678	18602721280.000000
	456879.949266	5059508.960437	5158.718262	184.766678	18602723328.000000
	456904.957071	5059483.951574	5123.351074	184.766678	18602727424.000000
	456929.964875	5059458.942710	5087.983887	184.766678	18604767232.000000
	456929.964875	5059433.933847	5062.975098	184.766678	18604767232.000000
	456929.964875	5059408.924984	5037.966309	184.766678	18604771328.000000
	456929.964875	5059383.916120	5012.957520	184.766678	18604771328.000000
	456929.964875	5059358.907257	4987.948730	184.766678	18604771328.000000
	456929.964875	5059333.898394	4962.939941	184.766678	18604771328.000000
	456929.964875	5059308.889530	4937.931152	184.766678	18604779520.000000
	456904.957071	5059283.880667	4902.563965	184.766678	18604785664.000000
	456879.949266	5059258.871804	4867.196777	184.766678	18604793856.000000
	456854.941462	5059233.862940	4831.829590	184.766678	18604797952.000000
	456829.933657	5059208.854077	4796.462402	184.766678	18604802048.000000
	456804.925853	5059183.845214	4761.095215	184.766678	18604808192.000000
	456779.918048	5059158.836350	4725.728027	184.766678	18604812288.000000
	456754.910244	5059133.827487	4690.360840	184.766678	18604816384.000000
	456729.902439	5059108.818624	4654.993652	184.766678	18605125632.000000
	456704.894634	5059083.809760	4619.626465	184.766678	18605129728.000000
	456704.894634	5059058.800897	4594.617676	184.766678	18605129728.000000
	456679.886830	5059033.792034	4559.250488	184.766678	18605150208.000000
	456654.879025	5059008.783170	4523.883301	184.766678	18605156352.000000
	456654.879025	5058983.774307	4498.874512	184.766678	18605158400.000000
	456629.871221	5058958.765444	4463.507324	184.543320	18605160448.000000
	456629.871221	5058933.756580	4438.498535	184.543320	18605162496.000000
	456629.871221	5058908.747717	4413.489746	184.543320	18605166592.000000
	456604.863416	5058883.738854	4378.122559	184.543320	18605168640.000000
	456604.863416	5058858.729990	4353.113770	184.543320	18605246464.000000
	456579.855612	5058833.721127	4317.746582	184.543320	18605246464.000000
